from,to,distance
10659,14265,58.7
8419,10335,24.9
16389,7228,46.4
12591,15775,75.1
12353,2561,99.3
6206,16589,7.3
10005,5870,69.1
6419,9041,32.5
19402,16195,29.0
4414,9399,82.8
14252,1763,89.3
15335,14501,94.4
9540,3589,17.6
1663,12653,55.8
3589,12302,39.9
8262,17680,27.3
17873,8551,17.0
13305,4126,72.1
10133,9572,62.0
4833,16050,76.7
19646,17308,98.0
9692,7036,26.6
11709,11702,6.8
14866,14707,22.3
2446,8962,27.0
19119,7365,28.0
11407,4940,70.9
16662,18388,43.7
5084,18050,19.9
2934,19315,81.1
10339,11625,35.1
4232,6647,45.4
19245,1941,58.7
10471,5364,88.9
11287,3960,46.8
2162,16762,46.7
8415,2318,22.7
10180,10778,43.8
922,13657,39.4
12351,14190,60.0
5044,4949,38.5
769,18889,46.1
17204,8297,13.8
10169,9970,80.4
1926,19606,79.6
13665,11785,90.0
8938,1922,36.6
9472,5947,67.0
19452,5185,79.4
16901,13069,49.9
5687,18609,29.9
7539,15233,92.0
6785,1342,84.3
19117,3084,73.9
640,18861,30.9
2536,15747,14.1
7743,15336,97.4
12323,566,33.7
3339,19019,79.6
6444,14251,56.1
16795,5959,42.6
5880,18825,43.1
17355,623,37.0
11440,16905,95.7
19278,18505,77.4
4703,18399,51.9
11973,13977,15.8
6156,9252,92.7
2084,15346,69.5
7725,14243,70.2
5942,5003,27.4
12180,16058,47.4
3836,13907,79.1
16908,3973,72.2
19746,12425,53.1
17290,11376,29.1
8827,18524,90.0
12582,8066,6.9
19028,5944,77.6
1188,15885,13.8
11288,16373,16.3
15857,7852,8.9
1825,18118,54.5
15717,17938,98.6
19890,8630,92.7
5734,19145,80.6
6651,8829,16.0
17987,14980,5.3
19141,13585,59.1
12847,7967,42.1
18046,13188,85.8
6722,12773,42.4
16134,12255,60.9
1625,2097,81.2
3776,2570,7.5
6792,11007,8.1
13400,5145,83.5
4194,6176,72.1
1135,11969,97.6
17604,13081,82.9
12870,9455,67.9
6575,2222,79.8
12868,11310,16.6
10580,11751,37.3
7693,15282,21.8
6816,19961,68.8
4964,8112,77.0
10927,19850,63.6
12471,8283,57.2
6047,861,59.5
6856,4056,89.9
3255,9157,22.7
7299,19858,37.9
4355,14590,24.0
6356,10220,79.7
15153,10079,79.1
7755,10876,89.3
6515,4411,88.1
9829,4509,62.1
5242,2895,66.2
1520,10461,82.9
13769,7352,25.2
4084,12087,66.9
9302,335,11.0
1896,8734,71.1
1658,6438,42.3
13533,642,19.9
19316,13554,71.2
11408,16472,45.9
18747,6499,32.1
12506,8367,79.4
12602,16837,57.3
804,10807,20.3
7916,17074,22.9
4336,18763,95.6
17802,19740,19.0
11424,9065,8.1
4388,16881,48.4
10185,12261,77.9
3334,12845,73.6
269,12195,72.0
694,4004,71.5
5393,9760,47.0
10347,9949,89.4
14657,15508,53.1
641,8340,51.9
2610,6054,27.3
17092,14809,5.4
7529,16581,26.6
17019,11752,68.8
3087,7487,53.9
4639,11726,99.8
7176,17892,40.7
19919,18181,43.5
10587,14984,85.8
8386,5700,46.4
10923,7502,61.4
19837,7293,58.1
4477,2678,42.1
8276,11837,20.2
2430,11396,69.7
15092,12073,81.8
17476,14911,65.3
16191,18141,86.6
10233,4145,84.2
2876,10985,29.0
17400,8405,40.7
10952,5263,47.9
18044,7740,21.9
7759,10595,17.4
16438,6313,55.6
3619,811,12.6
15215,16635,79.3
8774,5778,36.0
2302,17649,31.6
3542,8354,47.8
15271,6197,54.1
14384,18623,14.7
1260,17748,91.8
3454,6232,56.4
5461,5274,30.4
976,3211,96.7
18147,14856,92.5
10090,639,72.9
12319,16734,99.7
745,2516,73.7
4743,9057,66.1
19918,16675,85.2
17781,16311,9.1
19075,4880,86.7
16012,14306,91.5
18316,10102,16.7
2492,17745,44.0
15668,15069,87.8
2751,5954,76.6
18010,12176,50.8
1795,8759,40.5
8793,3260,76.3
4134,16459,76.0
7828,4649,39.8
9172,17663,60.2
12091,13789,84.3
996,8489,12.6
19795,4557,25.2
2161,16121,22.4
14730,13293,55.6
10834,6703,18.1
16269,8834,98.6
17967,13824,84.0
16038,17244,12.0
7565,1161,7.6
15169,11759,91.9
19394,11886,10.8
3283,9821,45.6
12267,4695,55.8
18128,2321,76.0
17662,10883,50.0
3438,2083,72.1
17259,19503,50.3
4975,9384,54.1
7574,9600,65.6
10498,3376,42.4
15316,6271,58.4
10690,12678,25.9
12331,4152,63.1
8155,17005,91.3
17194,11570,16.8
7155,2528,33.7
1642,18372,70.8
458,11701,13.5
17731,11474,12.7
19465,8639,79.8
18620,6141,96.8
8455,9069,9.9
17674,8995,52.9
10554,15769,15.7
8562,9893,88.0
16903,6192,66.8
18663,14981,90.1
2480,6353,71.7
19978,9043,7.6
19675,17062,15.7
13965,14587,6.9
12435,19593,83.0
5731,18150,75.0
830,9255,19.9
16163,5641,70.8
11933,17553,67.0
8818,10804,76.6
16270,6418,27.0
19177,7940,35.9
17448,3889,18.8
14162,18449,35.7
10846,17641,68.5
5842,19721,87.9
1740,70,68.7
8701,6382,88.1
3064,10234,26.0
16210,958,37.1
4162,9519,94.9
2094,15680,77.2
57,1552,18.2
18108,16982,37.0
13098,18150,74.9
3699,7210,26.1
8750,17128,19.7
10662,10233,76.9
12722,5517,30.5
12361,16821,55.2
15915,9632,61.7
18743,12113,58.9
11805,10167,57.0
17287,4147,79.5
5943,13131,29.4
8293,2119,39.0
7484,10436,15.5
16746,17283,45.2
3034,16518,68.0
9012,14988,38.0
19871,8772,98.3
10340,16423,73.2
3040,15178,42.9
15088,13324,70.9
2149,7375,7.4
11972,18339,66.4
15997,12007,44.2
8112,8851,30.8
8643,19943,51.1
16112,11218,74.3
2450,3513,64.4
1757,19889,7.2
6963,5510,87.7
1567,249,67.8
2686,19921,26.4
4957,12762,42.5
13596,14576,33.4
16065,2997,82.0
18447,7264,39.4
16541,10283,82.1
4299,18936,50.6
5394,5192,97.6
7661,1095,26.1
13859,15619,74.8
7025,1491,95.8
19249,5202,43.8
17465,9715,22.3
12297,12374,11.9
809,7133,25.9
4678,7446,98.0
11606,11215,91.8
10315,4639,6.2
3039,14533,58.0
19351,12739,43.3
14715,16879,9.2
7491,2972,88.2
16356,5019,44.3
12202,5310,55.5
4832,8775,14.6
2487,4972,25.5
5963,11885,50.8
2897,5959,34.8
5975,15490,29.1
8520,8021,41.4
7161,19758,85.1
459,1624,92.6
11175,2208,18.6
12285,13694,99.7
7668,2082,41.1
13822,3500,91.8
9389,11454,39.3
17145,12513,81.5
4645,5868,80.1
6144,9635,57.2
2200,11012,93.1
3739,14835,74.4
65,9362,98.2
9321,9160,27.2
8406,14220,32.3
15241,3541,56.4
6051,12659,66.3
9903,8520,57.9
15403,7593,85.7
2548,12160,70.2
1089,379,44.8
7977,8089,68.1
7049,16177,76.0
3164,12814,42.7
19870,4033,5.5
12960,17200,25.2
4342,9514,11.5
4404,3883,10.5
10182,9911,86.0
13555,13821,86.8
1173,6648,65.2
16290,19259,85.3
17111,4988,60.7
16631,1288,18.3
19605,13311,77.4
815,5143,80.8
9949,8250,53.1
11081,5837,96.4
9154,10853,13.8
18785,13985,47.0
9663,17910,71.4
1670,17643,54.2
5465,16261,82.4
11840,19643,43.0
5701,14720,18.4
15913,12754,55.3
7667,18309,47.9
12369,2383,75.3
3785,9330,79.7
19075,18186,95.4
176,2225,87.2
8649,4294,96.6
1639,5318,57.1
2543,2323,75.9
12096,18735,84.8
11281,10472,69.0
15815,6317,58.0
11591,15996,45.1
18450,5156,40.1
519,15588,38.4
10454,6141,58.6
2326,5146,11.6
5547,5980,44.6
6207,7769,35.1
5843,12952,34.2
3509,19590,84.6
13132,4261,47.9
16321,18450,36.2
6730,14694,21.7
18885,402,15.1
13092,11680,49.2
19790,18601,24.5
19667,15741,70.5
8,18171,80.9
2078,3932,79.4
17895,6911,15.3
14211,12719,29.7
9154,7167,99.2
9499,18857,67.0
19238,16854,48.8
11058,9865,54.3
4969,14943,81.9
14310,11674,47.9
2913,10592,21.5
13167,11221,11.3
10975,16582,19.9
19192,11883,77.7
4360,443,93.1
16274,14372,99.9
8257,15044,12.2
1898,13742,47.8
149,10174,66.9
17672,8333,81.7
19925,5454,26.3
17430,8024,90.7
4695,11189,24.5
6800,2775,48.9
18739,13195,80.1
18343,11912,93.3
19664,12076,55.4
15667,14639,5.1
6623,2745,83.9
8226,7972,69.9
8828,18610,63.4
9704,3787,86.5
12382,5466,31.5
18784,3187,62.7
17250,11115,32.8
5823,1935,55.3
15713,18612,77.3
11292,9368,24.0
8961,19897,71.4
9651,13542,62.2
8812,5558,52.5
12252,19211,64.7
1473,3869,10.0
9816,2837,16.8
1918,1029,18.8
3253,4913,28.1
19941,15213,53.1
4396,6203,8.9
7932,132,90.3
10136,12598,9.8
1116,7229,94.7
12384,11512,96.0
13478,5960,65.2
7288,15701,38.9
2843,10023,11.7
5843,16621,70.1
18303,1820,83.8
17719,4095,60.5
10860,10178,8.3
6686,213,5.2
14190,17095,22.2
7469,12728,23.9
15284,799,51.1
17199,13940,13.8
9441,771,83.4
766,11449,69.0
15778,16745,89.3
8454,16385,56.1
403,7696,99.0
12922,999,30.6
9589,558,85.3
3673,2693,99.5
13527,6254,85.7
4071,12364,71.0
8520,9029,31.8
3939,15944,36.3
13115,12114,82.3
594,17762,22.0
9791,5331,8.3
2303,19589,23.3
1502,15951,13.0
2637,19401,56.6
8242,3922,5.2
18497,4906,30.5
9360,9149,72.2
3306,5847,54.8
15572,4684,90.5
10641,2864,5.9
19861,18459,11.8
9887,6811,72.4
479,14403,56.3
1525,5861,6.1
8777,4278,66.0
9449,2287,19.9
10685,13135,69.8
4206,16312,56.3
2463,9235,74.8
15083,14424,77.5
5876,10769,35.9
18629,8910,85.2
10788,5838,54.5
891,1605,34.5
15728,9965,45.2
3220,7307,76.4
7906,16226,93.9
8414,13347,98.5
2500,16645,73.2
12038,464,17.2
1569,15291,67.0
19457,7560,66.1
2330,7012,18.2
16317,10516,55.4
4460,9255,25.6
3337,9025,5.5
17935,12625,55.4
14107,6289,95.7
5348,1339,41.2
4970,10447,94.1
16234,6561,59.2
17411,1833,18.0
12562,561,21.5
5157,5305,52.6
18133,10506,60.0
15336,17355,37.7
10590,3584,52.8
1376,14740,16.9
7003,5225,70.5
9231,7914,37.8
17425,3957,32.2
1602,8402,6.5
9767,8133,11.0
7554,5707,72.6
16359,18700,97.0
4533,19253,69.5
3190,6136,84.8
2449,11141,57.0
41,2412,40.9
2888,10304,71.6
7898,19037,85.0
17561,5492,69.3
11988,15203,59.0
7597,5015,45.7
12974,8047,77.9
10738,9301,21.6
17413,10095,43.2
3350,8757,10.4
15460,12214,43.2
9164,16777,64.3
16067,11355,43.2
8528,318,75.9
4569,13811,13.6
2985,16603,48.1
3893,19955,52.1
11234,12580,62.3
11591,12111,17.0
16121,18894,56.7
12528,5213,66.6
4611,13965,76.9
577,19418,85.0
9210,60,12.2
19471,6787,30.6
8532,14707,61.4
13123,14790,76.0
19783,13391,83.5
9039,1473,19.7
19142,4790,67.6
2898,17431,57.4
7742,3078,16.4
2619,6659,88.9
6246,12812,96.7
9073,5528,86.6
4464,5904,22.6
13568,3424,40.6
9490,10040,60.9
19188,6571,81.8
7382,3455,81.8
11971,14716,20.0
8172,11212,42.5
9414,455,81.9
17770,1138,99.0
1522,13403,28.1
13224,1882,9.6
4972,17791,69.8
12042,2012,53.5
18680,15271,8.8
537,6652,99.1
11730,9745,94.8
8752,10719,68.8
834,8912,69.1
12079,16732,34.8
12931,16709,62.1
4187,6866,59.9
16841,19884,94.2
2211,17848,55.8
19784,17402,18.8
19235,5558,11.8
12081,11250,76.1
11699,8577,48.7
4226,14280,67.7
19279,16969,35.3
12600,3238,58.2
10537,7736,80.8
2556,2857,56.0
629,17954,44.9
17189,5688,14.3
18685,16444,96.1
8538,5272,74.9
114,2884,15.1
2102,16179,98.7
14265,19023,50.6
19169,109,13.0
12588,12755,59.1
7087,14975,44.9
14281,19291,7.5
10080,2230,56.2
15073,1682,51.2
8680,19114,68.2
6853,6723,70.3
19215,2929,54.4
8856,190,75.7
10535,2687,69.7
4373,2476,58.6
15944,17607,65.9
12705,6981,46.6
2576,13920,15.2
12086,19655,88.6
19072,7406,97.6
5426,3552,73.3
6155,15599,53.8
12363,11108,18.0
12097,471,31.3
4067,19636,48.7
10821,15084,36.7
8046,11239,10.5
18411,19184,18.8
17861,5578,19.7
1043,9162,43.1
2272,6804,60.1
11921,5485,67.0
6810,13387,40.5
9608,11593,91.3
7832,3093,42.2
12892,14022,81.5
12645,8736,30.9
4243,4185,37.9
2833,17807,83.1
5986,60,31.0
16463,11416,76.1
14331,11647,79.7
8644,15956,82.5
13401,6454,67.0
17810,8081,26.9
14352,4395,75.1
3247,7392,19.7
15913,4748,99.4
13603,3547,16.6
5396,9564,10.5
14944,17093,58.9
13708,2145,93.9
3225,10717,71.1
9805,17267,83.1
6999,6880,72.9
12999,10476,69.1
1124,4758,27.3
3425,16227,78.9
9954,8413,94.0
15453,9105,70.6
6454,17044,5.4
6792,1828,66.5
4719,16490,6.6
5331,12271,70.5
9271,17347,43.8
716,8926,37.0
15196,16802,85.2
17566,6550,94.7
2507,12090,59.2
8727,15851,56.8
3765,11754,83.4
14888,7403,60.1
12660,8212,55.4
11664,13540,65.1
13031,7698,84.8
6107,17625,53.6
14354,8944,11.8
11168,19467,35.2
15493,14385,43.1
13707,12540,5.2
18292,12572,55.0
3229,11323,25.2
7083,13982,26.9
12292,11802,92.0
19204,9005,68.4
14055,15124,45.4
16409,16784,71.1
13386,3340,26.5
9334,19901,87.1
18698,5660,60.4
7815,18616,72.4
8471,3413,77.2
14381,19477,16.1
15499,204,92.6
18120,17792,67.0
5876,4674,8.8
8011,14803,77.6
13076,9497,47.8
967,13798,64.9
4720,8571,12.7
6546,13627,37.7
4327,11849,92.1
19620,14526,32.6
9501,5241,5.5
15844,19984,25.2
18941,17226,97.2
574,5792,49.8
17367,14748,60.9
5456,18277,19.6
4028,5838,29.2
13471,7210,83.1
7914,2551,66.8
11971,8518,21.4
6032,10950,7.8
103,16508,46.8
19359,4809,91.2
8734,8604,73.9
1499,15966,10.1
13902,15610,71.6
19113,12314,48.2
16231,7383,26.6
17781,11246,67.3
10235,8758,18.5
15582,7263,18.1
13941,17323,89.4
6089,1802,6.2
8051,7290,38.2
9820,9026,64.6
18571,1015,67.1
15574,7174,49.7
6199,16581,83.3
8887,13617,68.0
1768,5514,33.6
1721,15415,55.8
17757,11471,17.9
18585,14431,42.0
4616,16806,78.8
484,16922,19.1
6279,10503,51.8
11989,3347,5.1
15535,7894,86.7
15657,10224,84.1
10565,569,10.0
4614,18367,5.0
7181,12032,50.7
6345,4528,60.6
5994,19102,39.9
13446,8320,44.4
8362,5738,53.5
16281,17673,96.9
19401,19291,63.1
15207,11030,77.4
10081,8391,89.3
6801,4988,22.9
15960,5738,79.2
506,2088,79.2
10647,3015,75.5
293,19763,69.7
19287,17705,22.8
5052,2875,28.3
10725,1562,88.2
5499,16528,62.5
2138,19921,8.2
8326,13937,49.4
1891,3143,9.0
19133,18269,35.5
17776,420,33.5
15764,5861,52.5
18083,10290,28.6
12310,11799,87.1
9989,12861,99.9
8725,11215,80.8
19544,9460,41.3
2953,9196,41.7
1307,6416,42.1
17431,7299,71.4
400,3900,23.2
11979,6385,66.4
7041,13129,64.9
10748,10831,92.1
11771,13170,90.7
1512,8355,54.8
2051,6660,29.7
5687,12345,6.5
19653,2079,66.3
11181,2759,57.3
3902,17985,9.1
13519,5782,87.4
12352,10965,83.8
9227,2835,49.8
12599,3651,91.4
18049,14462,60.9
12552,9738,71.9
2433,17766,41.9
1223,12395,40.1
8161,12076,7.3
8137,831,51.7
19775,1363,98.1
14276,10866,26.7
7588,19251,96.4
12030,1950,7.4
17713,1722,99.5
18036,12131,63.6
7962,17007,19.7
19613,3634,90.7
6009,3097,96.5
8051,1522,82.2
16373,133,85.8
18426,4878,57.7
10299,17881,29.6
10399,17946,14.7
2976,15500,59.7
4351,14469,64.2
9193,18704,7.9
10924,998,78.2
4198,5511,6.2
3880,16371,74.0
1946,6448,67.9
9561,2599,77.0
15304,13914,46.8
2597,15090,8.7
6820,17730,81.1
7677,16439,17.8
6669,16558,27.5
2612,9236,6.4
11020,2211,62.4
1698,16393,43.1
1038,8868,53.8
9500,588,98.1
7606,1602,90.5
3590,9881,95.2
7909,6868,48.5
4350,18204,48.0
15830,2717,62.2
18837,12732,8.6
14765,792,79.6
11248,14849,9.7
549,13368,6.1
1153,17230,36.6
4228,18148,6.1
9918,2972,55.3
18169,16439,58.3
3575,2719,63.9
6092,4785,5.6
14507,14721,53.9
13426,10394,49.1
13323,9926,84.4
6306,8515,21.8
1905,4857,42.3
14802,18715,22.1
8868,18287,43.3
14626,19120,64.4
15080,11206,41.2
4328,16452,88.7
16815,10459,11.0
12899,7539,47.0
5516,15827,9.6
4218,19626,56.7
8123,4624,6.8
4722,7877,54.7
595,5874,58.6
19954,9077,38.5
3450,10876,86.8
2296,12449,60.3
6459,760,37.3
15175,5687,88.0
2125,14732,33.8
5876,17603,99.8
10426,17176,25.8
12985,1276,50.8
2991,12545,76.7
319,16325,30.7
10443,8500,45.5
18455,5261,98.3
3065,6013,14.5
17643,12650,63.9
10467,3042,55.1
8940,12120,57.6
6496,10417,69.6
7011,9322,55.5
4796,440,75.9
18056,5036,37.3
5244,9379,73.0
8659,11820,76.8
18695,16760,22.6
8524,11373,49.9
2235,17576,92.1
13133,17593,95.7
13078,6448,72.8
19800,8810,22.9
18642,896,12.3
19716,7000,45.9
15881,6009,59.8
8565,9735,51.3
393,10555,80.6
11646,15632,5.8
4664,15728,40.2
12954,535,30.2
14788,16303,17.3
16,14665,55.6
12646,17003,91.2
18181,18015,42.7
19964,11806,64.1
1587,9201,75.2
7300,9079,23.4
13677,17129,84.8
10184,2460,33.2
4850,14809,82.6
15459,6176,5.7
9097,16409,81.2
13120,18322,11.4
3841,13070,10.3
6632,9357,28.8
1115,13499,42.0
8772,19072,79.9
15682,4968,31.8
15193,3348,25.4
4776,3275,37.5
13695,9437,47.7
14281,18657,38.8
10595,15963,57.4
4160,11156,16.4
4385,5083,25.4
3289,19253,82.7
2335,1355,63.0
11108,4207,20.7
10134,13480,81.1
4166,4740,16.2
13960,7131,14.0
15220,1680,90.7
18853,3198,68.4
16447,9471,7.8
19571,7428,92.8
6964,16003,25.8
19270,17628,54.3
4262,8539,29.2
6839,11637,47.2
10838,1734,19.0
6704,17459,11.0
15246,14817,41.7
19024,7234,92.5
7831,10640,34.9
9740,7398,61.0
15947,6386,60.9
12669,59,27.9
9395,411,79.3
12739,12474,64.1
3297,9174,63.1
4437,19514,11.2
3878,4557,76.4
3520,18519,42.7
14111,4102,69.7
15322,15345,18.0
8466,140,98.5
19936,3373,64.3
1795,16127,48.0
13292,15930,43.8
12878,4129,66.4
910,18730,17.7
7713,6671,91.3
19741,191,18.5
14022,11383,65.7
16578,15555,27.2
1148,3782,68.5
18626,14034,23.4
12921,11153,97.1
13895,10134,82.1
10054,11280,82.3
995,14712,95.7
3829,8411,61.5
15254,17011,57.1
7017,12054,70.2
4494,14847,25.2
9551,9679,20.4
19002,4452,98.0
12617,6053,42.2
2667,19710,40.6
9968,7658,27.4
10189,3568,5.2
5847,660,45.8
19934,3553,72.8
13936,3090,85.5
8193,10840,46.2
17515,11051,73.7
6780,16317,91.7
3033,5638,7.0
15096,13521,46.0
1999,2557,77.5
5790,6776,42.1
12557,17894,36.8
14057,397,17.3
8547,14949,23.9
17286,17540,39.3
11827,14248,48.6
11092,10689,70.9
19677,10692,62.4
4681,12197,98.7
4565,11549,28.6
15618,5843,55.1
11427,1321,81.7
1653,203,60.9
12498,1972,28.8
14538,3554,51.7
10162,19904,22.6
11476,19608,59.3
8305,5307,92.7
9084,17862,83.1
17263,8514,55.9
4772,7682,92.2
18071,12663,35.1
6199,2683,19.1
10841,14352,67.1
88,6254,10.8
15443,17186,27.0
18181,8052,87.0
2042,4611,6.1
10875,6216,95.8
11499,3008,41.3
15320,9809,51.4
10617,80,56.1
9013,3471,92.0
11248,17006,95.7
3317,712,65.2
6461,19985,93.2
231,3321,12.3
8543,12303,74.0
4346,6481,77.8
18631,3975,71.4
14920,15375,54.0
8974,12916,98.2
70,9445,29.1
16654,992,17.3
15752,6473,15.3
13037,9972,36.5
5887,16530,19.4
11080,8447,92.1
10389,8873,31.9
793,2867,60.7
9224,7600,39.8
511,5148,50.2
7386,9753,61.4
18741,13449,9.3
11572,18637,75.0
4285,530,19.0
2103,7934,89.0
15961,8704,89.9
8449,54,72.5
16553,16294,63.1
5178,13174,59.9
14432,15602,67.7
2495,8107,83.1
5508,6888,27.7
318,12436,71.8
5653,5311,52.9
1107,19233,83.5
13556,7345,81.7
12616,4331,19.0
12166,8467,14.1
8628,1642,31.3
10596,3766,30.2
18644,559,93.6
1427,15932,15.7
15457,14882,13.0
19076,12849,40.7
4377,2558,15.4
14048,6832,56.2
3874,19444,13.1
1189,6521,91.6
12952,18394,42.0
19293,5284,93.4
1867,11236,93.0
8571,13450,51.0
10220,7537,75.2
14718,8935,95.3
6555,9078,77.4
4320,17315,14.5
18803,2296,83.0
8278,19654,25.6
16847,12508,50.9
10012,5401,74.6
14327,16944,66.6
13080,3229,19.4
9143,14723,14.2
15330,14697,93.0
3921,7749,56.3
13154,10882,46.1
14640,19557,45.4
8506,12441,6.4
8888,12177,29.2
11264,1730,56.6
2760,2747,51.3
18983,10662,35.1
2280,17822,7.0
14960,12012,42.2
7046,609,38.7
4079,15914,28.3
17317,14613,45.9
13452,10878,39.5
18032,7456,28.1
6996,13076,78.3
7416,16378,63.5
17310,14520,29.7
13687,8588,61.3
15658,6517,32.5
17329,4684,98.4
7644,5884,6.6
896,2334,53.1
3171,8323,71.8
11759,4105,15.0
15428,13302,24.4
6667,8049,63.7
11278,3906,55.3
12098,5028,71.3
3191,2858,42.5
10296,14561,33.5
16154,1402,82.3
13390,3463,52.5
15865,16552,66.4
19809,18900,10.0
8329,15428,9.1
8771,7986,88.4
8740,5078,99.8
7134,1057,89.2
6378,7727,55.9
3637,2351,88.2
18782,318,22.3
4212,2565,35.1
19784,11306,59.8
11543,9177,99.5
3779,19829,84.5
12231,12872,11.1
13168,7890,63.1
18571,11433,66.0
18293,9066,86.6
17137,7881,87.0
13019,810,9.1
16335,15705,94.4
18365,36,50.3
620,11567,44.9
14625,12251,41.6
15383,13368,19.8
2287,3257,99.4
10488,19402,11.1
1676,19181,80.5
3174,1538,80.0
7929,13167,35.4
3963,18203,53.0
5659,19869,80.8
15806,10248,30.7
32,14256,38.0
11757,5877,71.1
14897,8704,47.8
5972,14971,31.0
11861,6026,90.9
12885,1776,86.7
16973,15652,80.9
17986,12720,41.0
833,5220,41.1
18397,19104,93.2
18276,6546,27.6
1291,8185,23.0
14304,7858,36.8
2000,17193,47.6
4797,15648,53.6
13754,19562,25.5
7773,3909,67.1
4959,18429,53.5
16069,10164,19.9
1182,16406,63.9
4656,5848,38.6
16775,1017,32.9
7280,3425,52.8
12601,13791,99.8
9056,13384,87.1
11603,14683,88.1
11547,11343,6.9
11895,7494,92.0
12638,5184,100.0
14566,15857,39.5
5276,7117,86.0
5815,2311,70.2
14842,19416,5.7
9872,16999,17.6
5741,15562,18.4
19667,18547,9.0
8735,9464,35.3
11239,4643,32.7
5398,19724,44.8
19811,5099,69.5
7288,1547,64.2
2951,2882,60.6
2316,5238,21.3
15615,13844,80.5
10170,14282,89.0
19329,15019,20.5
18821,17752,23.9
18121,2546,48.1
1567,17491,31.0
15765,3277,87.1
9047,17498,86.5
13451,16176,41.2
18758,3486,29.6
19326,8583,66.3
7993,1493,68.8
14679,17781,33.0
11105,15405,90.8
13088,10909,59.2
7900,14924,9.9
14956,3439,63.2
2157,5881,89.8
2311,24,85.1
17732,8566,15.2
13269,7996,6.5
15700,7655,45.3
18258,14259,94.2
7851,1358,42.1
58,9931,67.4
15787,5656,29.7
8798,16708,96.7
14289,12940,81.2
5405,18802,28.4
10817,782,71.2
380,7474,19.4
15758,16474,73.7
14459,3248,74.6
12087,14177,79.8
9051,13961,78.5
14255,2682,14.8
8525,16123,90.3
17189,9539,70.5
6842,5819,98.1
10529,4180,97.3
11812,3272,69.2
7801,17894,59.2
2111,15073,78.4
1437,2554,38.4
8929,6069,35.7
19718,13290,27.2
6086,19546,97.2
18042,7455,31.8
4696,2051,88.6
8996,4572,98.2
6429,3546,30.2
1768,1991,89.6
134,14376,20.9
18432,8110,47.0
14738,15700,76.5
11273,228,85.5
10287,9593,48.1
15479,8105,26.7
7596,8752,76.5
14024,3692,25.7
14105,18130,69.8
17954,623,76.5
9210,13084,65.3
11521,9763,89.1
3286,316,87.9
16932,18938,56.6
7595,9476,48.0
4578,12665,64.0
3773,10580,79.4
8919,14345,83.0
12133,4901,97.6
3572,8640,68.5
9752,18250,41.5
10036,4826,77.6
14260,12443,57.4
18369,12846,62.7
15221,14853,51.4
6409,8679,61.3
1701,16147,6.0
3896,5406,64.5
3344,7510,44.5
19316,4995,34.7
7173,1716,78.5
16171,7100,81.2
14185,10412,65.9
12335,994,59.5
5636,16062,43.1
2573,15883,96.1
3936,17911,79.9
9826,13440,51.6
6817,16359,22.5
8532,10333,91.7
7669,8153,12.0
11343,11206,17.0
15042,707,84.9
11137,17837,97.9
10014,6662,53.0
17610,2956,97.8
7518,18266,73.9
1927,11206,61.2
16842,12048,5.9
11937,15747,11.1
6001,3385,76.0
7205,19481,96.5
11904,8561,6.5
18057,11910,72.1
15315,16486,46.0
15732,6106,38.6
3671,4038,48.4
14169,8950,65.9
9134,8426,61.3
2804,14285,97.6
6636,8954,75.9
13775,9112,61.6
3312,3184,98.9
12044,5209,8.7
7227,19611,51.3
15941,14219,58.3
12658,227,51.7
11374,6353,15.6
7498,4447,61.5
974,1143,25.1
18358,9625,6.7
17124,18839,60.6
1552,10608,7.6
745,4772,9.9
2615,7445,78.9
10638,11695,76.1
5129,2844,98.5
17166,13687,57.2
8895,19940,7.5
7649,15939,11.8
13364,14414,19.9
36,3403,88.2
19078,4135,22.6
6818,19705,29.7
18610,4191,63.6
19403,7500,99.2
4504,9191,16.7
15906,16172,70.8
19475,16131,33.7
54,18673,5.7
3194,9123,32.5
12336,18031,43.2
16194,5062,59.1
13360,304,17.5
4966,9877,27.3
780,19379,91.8
6596,11836,44.9
9179,11640,50.0
17296,4364,47.0
13118,9433,13.6
8835,5721,14.4
7391,19139,31.2
19176,7411,58.2
3644,8214,98.9
9833,11550,36.8
5507,7453,38.6
14189,15575,48.0
6220,13094,45.9
4950,15526,9.3
315,14808,63.9
12771,9272,46.9
17268,12199,78.7
9389,14131,62.0
14882,13510,40.6
7928,3808,12.1
387,18593,76.9
3467,13771,43.7
15509,10442,8.1
2831,18451,82.3
13298,5590,77.0
6426,7800,31.8
12766,19627,10.5
3091,6998,27.5
6950,17210,25.9
8323,10284,66.1
8416,11504,55.2
17972,6884,23.1
10279,3919,54.3
6261,13740,65.3
3071,1153,42.5
2905,10337,71.6
1950,12038,41.2
13318,4833,25.2
11434,3339,10.0
11654,10064,20.7
17007,9463,63.5
16055,16164,47.9
19139,8948,44.9
16193,14582,15.0
12977,8391,17.8
7555,10159,55.9
18591,10192,42.9
13546,10219,9.9
19505,1854,60.2
9535,12555,45.5
9620,7317,8.7
13960,7711,81.9
18555,9776,71.5
6650,8449,13.7
16795,15672,51.8
7476,3214,24.4
16985,2969,96.8
12890,18246,16.6
18620,14219,18.1
8756,16137,7.0
5844,11240,73.7
3000,2981,64.5
14565,7860,79.9
12034,13268,49.3
9545,2676,94.1
2673,206,5.8
10879,18646,9.9
11796,13425,29.0
9301,7737,78.5
1691,18791,55.9
