from,to,distance
6717,6790,25.1
2817,4783,92.0
5286,693,74.0
8205,4430,32.7
7873,4496,72.1
5234,5171,93.1
9245,1249,78.1
2970,443,6.0
3769,4812,96.3
9003,4250,84.9
8097,7140,14.0
8725,6894,12.8
457,2763,26.5
7563,8405,72.4
8743,8475,24.3
2589,2783,51.9
9789,643,43.8
3232,3638,95.9
8246,8651,8.1
1598,2699,40.7
252,4962,51.7
8669,891,37.0
8133,8870,80.3
3518,4310,54.7
4251,2649,22.8
1152,8317,16.4
4058,9581,86.1
7437,9184,18.7
5497,4058,24.8
2831,454,73.6
8061,6207,21.9
3019,8283,55.2
5246,4924,44.6
9919,7410,36.6
4344,1788,30.4
1589,4366,65.1
2582,1744,41.1
9126,8775,89.5
1363,8082,41.5
3454,6896,27.1
6026,6728,37.2
401,9948,12.8
3545,2495,34.9
142,9509,28.2
9640,841,77.2
845,4424,78.3
9526,8602,33.8
6881,9031,43.0
1025,3686,100.0
9328,606,99.4
4661,3593,70.4
3371,9398,36.8
4523,7804,5.1
5974,8175,94.2
4079,9410,80.5
5484,2740,92.2
9797,9698,47.9
4934,5721,53.0
9460,4457,30.6
1944,8552,30.1
1913,2836,18.7
9906,1045,58.2
4241,3279,71.4
3443,9369,32.4
2950,6221,81.7
3987,5686,58.6
651,522,42.6
4762,6279,14.4
5080,4643,85.3
9000,6207,47.8
5353,8299,73.6
1061,5644,69.9
142,8532,54.0
7389,2157,45.2
310,8872,86.1
1674,3806,60.0
2008,9381,47.7
7980,8863,61.3
2485,3224,95.2
9094,2947,16.9
6501,7299,87.4
450,9305,84.4
25,3086,60.7
9658,9094,13.5
2361,4437,56.4
4487,6191,7.6
4193,2242,43.2
4031,6685,80.9
9087,1660,50.0
4955,8521,35.0
7352,5549,86.6
4923,5850,95.0
4265,192,17.6
7979,831,57.2
1527,6453,69.8
9202,6095,6.6
402,5885,81.2
1926,5293,15.9
6890,518,80.7
2115,645,8.8
1444,4873,52.0
7138,5931,32.0
658,8455,65.3
6631,8999,52.3
8589,4187,33.6
6469,8604,19.5
372,7810,46.0
8901,6589,11.3
2906,7618,16.9
4906,109,36.7
8235,6864,60.6
832,7613,26.6
2901,6911,74.5
6060,1222,33.4
3192,1238,88.1
8269,4605,36.5
549,5243,32.6
5757,1926,18.4
1646,2342,12.8
1993,3464,59.6
1868,6216,19.7
3696,3608,38.1
1225,1540,40.3
9382,447,71.6
8427,8681,67.0
5429,3136,17.5
3332,7990,66.2
6537,2978,43.6
8154,3277,66.2
9798,723,86.3
2463,7156,19.6
4278,3911,81.4
3813,7982,34.1
9335,157,96.2
3074,4981,11.4
8577,5174,57.5
9863,2489,98.3
1558,2769,5.9
8189,2279,16.4
4385,3955,16.1
8301,2024,74.5
6557,7112,26.1
1482,3295,39.4
5284,368,14.1
5570,8311,82.2
6620,942,70.6
8163,5496,77.3
2547,2083,43.5
454,2062,54.8
9072,4335,6.7
8909,146,87.7
6153,5897,80.2
2894,2324,9.8
6075,1789,64.1
3309,6581,89.2
5436,1045,44.4
9389,1554,15.5
198,5796,20.7
4197,6437,8.6
8638,8067,74.8
807,1111,83.1
9101,2496,46.5
8792,835,33.0
1017,4414,54.7
8343,3496,59.0
2332,373,95.4
6424,4466,49.6
1999,6162,61.4
7008,9749,37.2
1410,8109,35.7
2084,8543,99.6
1894,5656,13.9
6885,9026,38.7
6289,4112,89.0
7535,9952,57.4
6714,7031,41.8
1677,4114,77.5
3914,5134,76.8
1799,9254,64.0
6086,5138,46.5
9041,3724,35.4
6155,5786,17.0
3426,4660,57.1
3944,7157,94.2
6971,1464,49.2
2332,1909,71.1
6012,6598,28.5
7059,7250,24.3
2073,6666,82.0
1108,5885,83.8
646,6302,21.0
1080,199,33.5
8271,3723,8.1
3855,4744,74.5
1798,2905,45.4
2085,4866,19.4
5971,36,18.4
4284,2428,20.7
882,1347,73.9
9478,8831,92.0
429,8438,41.6
1573,6799,11.8
8679,5836,89.3
2465,8494,65.9
6986,9719,47.9
1760,1498,34.5
4363,5038,62.2
1034,6396,29.5
6911,1039,39.7
9578,5268,83.7
9064,8493,60.8
7721,239,9.9
9649,6287,57.6
5988,4067,18.8
6199,721,74.8
6757,3482,63.7
523,9620,58.3
1527,5095,26.6
3159,8384,39.1
8095,899,65.9
8318,590,79.3
821,7692,41.8
1461,7911,56.0
2061,1402,43.8
662,2743,58.2
3642,2412,17.0
1658,5592,46.4
3076,9374,84.3
2733,7035,20.0
4006,316,89.1
7122,2585,48.9
6281,9846,97.3
9533,3988,29.9
3526,9167,88.2
1499,4075,30.2
6842,1712,73.6
8174,8349,89.0
3755,9946,83.6
1475,4508,26.5
87,3347,22.9
5403,4183,83.0
8864,269,7.2
4013,3369,43.8
6429,3056,83.0
9612,7456,74.5
9670,1432,25.6
2875,2817,49.9
4074,4896,73.2
3453,1859,42.7
352,4863,78.0
6960,7078,25.3
940,8352,74.6
6293,240,31.1
9149,9864,74.2
7256,2291,7.1
168,3253,59.7
3853,2449,35.3
4510,3438,71.8
5470,296,87.8
5149,7288,70.2
6340,3677,5.4
1036,2294,14.4
6554,937,36.9
5730,1829,6.5
6731,9584,86.7
256,6963,52.0
8340,7920,44.4
3716,2679,78.6
8187,1246,79.8
2229,9726,78.1
9499,5530,96.0
6671,6651,63.3
3233,5468,87.7
5237,6034,87.6
501,567,5.4
4737,5135,97.2
2113,1375,44.6
4337,727,57.2
8588,9618,16.8
2651,9968,38.4
3780,1094,26.5
6760,116,61.0
9212,2919,93.7
5773,7610,74.5
8625,3610,43.3
8483,5698,42.8
7260,1251,72.5
9179,8037,73.4
9947,49,24.8
165,2664,93.5
4010,1242,57.5
8212,8474,99.8
4889,1878,61.4
7358,605,69.2
9508,3738,21.7
1933,4542,20.2
9266,9434,25.8
482,1140,97.4
5514,5570,33.2
281,402,84.3
5430,6805,33.6
941,7906,42.8
6655,7889,59.3
778,1457,25.0
2256,6686,65.6
7874,132,93.8
3716,6367,42.9
5627,7970,55.8
6397,1371,60.0
9075,2648,62.1
5717,5415,55.5
7210,5376,79.0
671,5934,11.8
3325,6509,24.8
8282,3436,56.9
1989,8618,82.8
8960,4822,95.0
2284,9822,20.8
1917,1935,16.4
2937,8908,70.5
4741,6202,47.9
5359,207,7.9
319,359,80.3
1984,5413,17.0
5130,8577,28.8
8050,7428,70.1
4355,1054,64.1
9413,3467,88.4
3718,4967,70.4
3180,5642,33.4
6734,4083,79.1
9751,370,91.0
2081,9754,59.1
1872,3499,81.3
2445,4295,28.1
1984,1250,91.1
5112,1120,76.3
7072,2003,40.8
2641,1939,16.7
3296,2756,13.7
9992,3747,65.1
1988,8872,82.1
958,7095,18.0
3516,9500,26.9
5751,7777,33.1
6605,395,76.5
2651,1003,70.2
1934,9165,64.1
6723,2077,30.6
6751,8605,20.9
9515,1372,28.6
9380,1341,71.4
6301,616,36.0
608,648,88.3
4933,6211,89.8
3353,1459,8.5
8181,63,23.0
2499,7411,10.2
5342,1885,29.5
3693,1148,33.7
7827,3581,34.9
4261,9215,74.5
6983,6482,67.7
6984,3123,93.8
6438,5930,72.4
5793,5768,79.3
9083,1347,97.9
68,108,43.1
9745,3722,79.2
6498,890,71.4
5600,4079,28.8
4950,7567,75.0
1577,808,64.4
9675,8051,45.1
7957,8994,89.4
9820,1080,97.4
8043,7801,52.0
3274,5502,7.7
4936,9240,44.4
849,1919,10.1
4018,9388,44.3
6043,177,59.4
751,1397,59.3
6989,8419,55.4
2127,8856,76.3
7350,7993,96.0
8317,2668,85.5
4214,6620,28.0
1163,3601,43.1
434,439,53.1
1426,3589,75.8
1718,6505,88.4
5380,7668,55.3
3907,850,88.1
493,7850,17.3
8024,5447,73.5
3196,4026,89.0
4816,1468,6.7
1291,4354,58.9
1474,2089,95.3
9905,5705,28.6
116,770,5.1
2128,6340,84.0
366,1041,80.4
5517,1577,36.2
1797,2352,91.0
8730,6476,55.3
959,70,96.1
8714,6380,20.3
9054,7458,33.2
3812,8583,65.4
5832,5854,99.9
9156,9681,13.4
7577,6088,48.8
7152,4710,17.1
3204,1037,11.5
9399,90,91.1
6087,3246,85.3
2424,4230,43.6
4775,3453,28.8
3448,9710,70.5
2752,3288,7.6
9476,1546,26.5
1086,1015,69.1
6220,7607,55.6
7477,2978,27.4
7992,1108,84.4
151,3971,68.8
3003,8109,28.2
7801,1332,91.2
9652,5565,51.7
8272,3855,62.3
4328,764,13.7
3336,2930,82.4
9229,3083,46.7
2174,3255,67.2
7721,2096,6.9
2566,3865,42.4
9915,3201,50.0
6680,3644,8.0
5954,890,12.4
9397,1787,42.4
7534,23,34.3
3729,8104,55.5
5264,8204,45.0
9657,1643,47.7
4444,9452,55.5
7951,1502,37.7
1197,1714,45.6
6170,1902,59.1
7919,3683,66.1
1279,9643,71.1
3115,9307,46.4
8110,5765,98.0
284,4059,98.7
3457,5966,5.7
8459,8747,60.9
4231,9652,29.7
2313,1303,18.9
9726,342,60.8
275,8313,74.2
4277,5392,15.6
1754,3546,91.1
4005,5178,91.1
3106,8454,73.7
2704,2761,44.3
5475,3354,14.6
692,5503,64.8
5762,6496,25.9
3307,7007,69.3
6784,3639,60.0
2404,70,97.1
3353,5209,95.9
1972,8697,45.6
1960,7530,69.2
7307,3791,19.7
3012,895,8.3
3808,7844,48.1
4593,3387,63.4
4618,4477,83.6
2025,8103,68.9
6293,5448,80.4
765,999,84.2
3535,6637,30.0
3511,6525,72.9
9004,5685,98.7
4165,9484,86.5
7766,4676,34.2
3702,1674,53.9
2443,9379,76.8
9092,5367,54.3
334,3177,34.1
5948,95,61.1
4009,3345,41.1
2615,4632,50.4
3128,1608,22.7
8672,6326,66.0
9305,4431,6.4
1608,2127,40.2
4957,3836,80.0
5794,5112,13.5
9953,4549,36.5
6393,6583,25.0
1821,8659,67.8
4315,1870,95.4
6812,5239,96.0
9326,1344,52.0
2150,3839,66.7
1002,5018,8.2
3513,1627,20.4
7532,5944,14.1
8315,4089,24.0
6441,5812,80.4
1376,200,62.7
6064,560,20.9
7282,372,83.7
7405,9388,76.3
5502,2635,54.7
9090,5209,83.6
9835,8582,27.1
8982,4934,24.9
9368,5254,52.2
4036,644,60.2
8676,9630,86.7
8763,910,74.7
3964,5679,35.4
5480,4737,42.7
976,4099,5.4
4042,6540,74.4
532,6943,30.9
8195,9007,15.1
8471,4406,6.9
4319,2660,53.7
7137,2714,60.0
5565,8945,94.1
8968,7652,87.0
3565,2235,66.5
3641,2109,99.7
5490,1606,9.8
6502,8033,92.7
7225,2652,88.8
9386,1431,8.9
9675,83,79.3
965,5901,9.1
8992,526,98.9
3293,4146,31.1
1917,7692,39.5
8003,3824,59.1
855,1278,38.6
4537,8286,64.0
8781,5566,84.5
3283,1986,80.6
9681,9846,72.6
824,4344,22.7
6530,1438,51.2
9587,631,89.3
2187,3862,45.8
8883,5201,86.5
62,1379,83.6
3896,4005,43.1
5321,7852,65.8
243,646,71.3
5934,7964,80.8
3327,6264,79.9
3307,634,80.4
5668,2232,35.6
5698,9644,58.4
9026,1104,86.6
7142,3238,53.2
6737,503,90.3
951,2930,60.8
5717,1383,18.8
9753,9768,47.4
5283,1323,49.0
3042,9389,77.1
3445,1,94.6
8239,4727,57.1
6978,534,45.6
3914,3627,87.3
9101,4329,98.4
4338,2538,21.4
2526,4585,39.3
2536,2946,45.4
2898,9185,72.2
5159,6722,21.2
4389,1541,44.9
3226,8490,92.6
4287,6542,43.2
6785,9255,42.0
8942,5415,35.7
9687,9757,59.0
1864,1125,98.6
4259,8836,95.8
6808,6717,42.8
7148,6891,40.6
2319,9414,58.0
4228,2704,29.1
6047,354,85.8
6355,935,6.0
9972,9894,57.7
6505,8441,71.0
4116,5072,79.1
6200,3100,5.8
7647,7973,6.3
845,5601,45.9
1904,7767,46.2
4729,9975,22.3
6197,7674,81.4
8124,167,92.3
681,2226,91.5
1590,3311,26.7
7727,5669,90.5
7033,1665,28.6
1163,6667,87.8
8171,1090,71.1
927,8414,46.1
3732,8887,68.4
9012,1184,28.4
1748,9639,17.7
1267,9599,31.8
2608,9422,20.6
7700,2054,57.0
3616,7968,26.0
187,4940,79.8
5163,4251,94.8
1032,9011,11.5
8012,7103,46.6
12,7144,36.7
6316,7144,96.1
8046,7060,19.2
7245,90,53.8
5398,2179,47.0
5032,631,80.4
5166,2050,59.5
8119,5759,44.7
4264,444,12.8
144,4897,35.5
2019,2352,93.0
1797,7078,89.1
3982,1124,16.1
6813,7855,43.3
7095,7610,36.3
1246,4416,56.8
4367,8321,94.2
9548,1692,91.6
408,8476,38.1
91,2192,72.4
3970,6755,27.1
2620,3381,81.1
3494,4140,10.7
1988,1381,79.0
5458,5037,23.4
7933,2973,75.2
5912,328,14.2
2668,65,17.6
1498,8354,83.8
4812,7194,42.1
2967,4435,29.2
2527,3040,11.3
4737,7978,40.9
1794,3803,50.2
4778,3860,20.7
9441,5074,27.0
3221,3338,11.6
2784,3381,79.8
7575,3812,21.7
3727,9038,17.7
2345,8365,33.1
9017,1098,71.3
4493,8521,14.8
2070,1719,49.4
9813,153,73.5
556,3695,92.7
1261,622,64.3
622,6582,73.7
3590,7057,57.9
1108,894,60.6
4748,8230,30.6
6812,9728,59.5
262,703,25.3
9901,7577,22.6
246,8742,58.4
8641,8611,42.4
2900,615,13.4
203,2841,8.1
714,6378,60.3
7883,1029,12.2
1114,7510,30.9
2871,3041,53.5
4863,4524,62.6
3110,2138,33.8
4311,4324,74.8
8600,1322,41.8
830,7070,56.2
4928,566,36.8
1763,2086,91.3
2082,2953,63.2
4438,6799,34.9
891,3259,29.6
9877,2782,60.3
2661,1287,22.5
6086,7301,6.0
1951,2078,65.1
3548,6875,96.7
9188,8993,52.5
3238,770,7.5
1737,2745,78.0
8320,767,97.9
1672,3344,85.0
1950,6942,65.8
8809,9107,52.2
9594,3720,70.6
986,6105,69.2
7203,6876,70.9
8855,3178,31.2
3713,4138,37.0
625,4270,54.9
6123,3008,44.6
8842,2163,15.8
4121,4783,98.8
3825,8413,43.7
9639,707,97.6
4076,6663,94.7
1422,2433,69.4
3548,4070,75.8
9875,4441,57.9
9089,4201,8.3
2204,2978,75.7
4598,5190,85.2
3457,5551,55.4
2061,9440,76.5
8715,38,10.8
7961,3620,47.5
8192,6110,97.9
6669,6713,64.1
6519,9499,51.8
321,7934,60.8
5457,2490,79.1
4869,2412,52.4
4900,792,67.6
7976,9176,5.2
9191,7207,23.6
3064,337,34.0
8162,8389,66.7
4542,1159,64.9
9297,5547,21.3
502,431,42.4
9938,7904,37.4
8346,8777,91.4
7083,3616,93.9
9155,9707,43.1
2407,8994,54.5
470,3683,17.1
3028,1692,23.2
7115,3505,87.5
8539,8942,68.0
6047,1367,73.9
4150,6086,94.1
9716,3917,39.3
978,9325,10.8
3255,2490,53.1
6085,3200,44.1
7116,5168,72.2
5195,7497,52.6
6383,3187,5.3
6131,4339,37.4
7334,6635,20.0
8943,4799,99.2
68,4386,38.6
890,3133,37.2
5851,2318,83.9
4587,823,54.9
7153,1617,42.0
7541,1619,36.3
6751,4306,74.2
6352,7715,75.1
5873,8573,41.2
7254,856,83.2
1785,6253,27.1
6030,6326,68.2
9240,1842,44.8
1615,2199,91.2
3747,4598,43.7
3850,5544,10.8
7116,3800,25.8
1068,2269,38.8
6379,972,65.1
5965,2621,77.7
634,5788,85.8
3196,1738,24.6
6270,5714,62.5
6562,4226,77.2
3866,6475,15.9
8814,3909,31.5
6162,4091,98.6
5395,5156,8.0
9433,4410,68.5
3376,7957,74.9
9201,8652,21.6
1906,2241,95.5
4406,4819,78.8
1265,915,51.8
151,6660,84.1
416,6282,28.0
6812,3148,43.8
4173,9205,81.3
2443,2602,77.8
294,7834,53.3
9684,725,18.6
9835,2901,15.2
2509,5885,39.5
735,8302,43.3
6649,9813,25.3
2027,7517,50.3
7277,2976,88.6
4600,4646,20.9
9589,8990,29.6
9831,1098,68.6
7409,5128,54.5
7209,4729,91.2
8377,2838,48.2
5843,1022,75.0
1197,502,66.6
3643,7199,88.7
6055,5041,7.0
4058,1281,27.1
8935,5220,15.4
7253,1227,22.1
5856,7909,41.6
8463,1861,46.4
723,2550,58.5
4774,6604,99.6
6578,7599,16.3
4274,8818,30.6
3186,2021,66.2
3515,3779,10.0
5584,9456,89.8
3421,7448,61.7
3051,6461,48.3
257,9003,26.7
7906,5964,47.0
365,9645,72.6
3534,9547,27.0
4993,8462,98.1
6397,787,12.7
2635,8401,76.2
5611,5303,8.8
2473,4148,61.2
9159,7115,17.1
5383,3467,17.5
5829,8732,27.6
2284,6553,61.6
1892,6254,19.7
2313,1693,51.0
918,7610,46.0
254,701,62.0
7289,2731,62.5
3041,3803,11.8
8517,7226,77.9
622,1359,36.5
7337,5277,5.6
4249,1065,34.1
2050,1294,20.7
7070,7674,37.5
5965,9817,52.2
2425,7561,45.2
6056,5987,31.8
1077,4088,17.3
5573,9652,65.6
3074,7968,78.4
6062,7799,89.6
9972,4647,47.3
8506,9420,58.2
248,9678,28.4
2046,7272,66.3
503,4632,33.3
6472,6048,87.4
5851,2834,63.5
6449,7544,95.0
9403,5105,87.4
3534,5743,46.8
958,1609,88.9
8750,6489,61.3
7174,3277,29.5
8528,7855,58.6
6966,3249,76.2
6513,3993,86.1
5766,8464,43.7
3912,3158,16.5
9921,3729,88.3
9028,5957,43.8
2229,7790,56.4
1640,8578,53.6
6140,188,14.3
2435,1522,56.8
5108,7233,97.3
5875,9921,64.7
1686,8936,51.7
9644,1845,86.5
6794,1096,29.6
5454,513,64.3
1979,902,61.0
2207,2824,98.3
7764,2487,58.6
784,5488,54.9
4826,2499,87.9
9352,3658,34.0
3494,5704,53.6
8369,3184,79.2
2903,3547,5.6
6254,4564,32.5
7583,719,22.0
6584,9175,10.0
869,4660,49.4
4421,953,86.5
6432,887,28.4
5767,7945,12.8
7610,200,15.3
6336,7124,29.9
4327,3956,88.6
9091,6044,19.2
9544,5412,17.3
4006,3743,43.8
3806,1059,12.2
1037,8708,34.8
6477,2226,12.8
8345,6882,31.9
3748,5539,32.3
4184,7911,7.6
3691,8587,91.8
8662,2003,37.0
901,1772,85.2
4950,3119,78.5
3588,1337,40.8
3383,371,10.8
8644,3726,31.0
4242,1133,62.6
7286,5793,43.7
8601,3963,21.8
8731,2739,5.8
2818,6842,26.2
8541,4525,28.1
7668,5952,53.8
1062,552,11.5
9241,6797,46.9
5827,4468,75.8
2631,830,53.0
3510,670,10.3
2344,2900,42.6
1366,7827,39.4
892,4867,50.9
5887,1627,25.7
3966,2014,71.9
8781,5570,31.6
7287,5917,55.4
984,6255,58.1
4397,1625,49.0
9353,2851,59.7
6857,9590,43.3
4639,8887,49.9
6254,9409,23.5
483,4374,55.6
3512,2096,5.4
1761,8231,43.9
3484,8100,18.3
2167,1184,17.0
3943,8423,76.9
7499,5885,63.2
3088,9544,47.3
8909,3375,72.3
6417,5648,59.6
6692,6478,64.5
8818,6913,82.6
6572,4031,33.3
4468,7094,11.3
2338,5826,87.4
990,6507,75.4
5134,2879,45.0
8758,5576,77.2
1563,1226,26.0
3275,3664,38.5
9167,9310,15.1
8372,184,22.9
5923,2383,17.6
4239,2442,89.6
1690,2538,27.2
8434,7627,60.9
9573,9534,72.8
3569,7533,47.9
5469,6525,34.1
8383,1315,63.1
2471,9818,95.4
7527,3000,66.8
8197,9146,18.1
8962,9234,68.6
1897,7112,8.2
4800,1986,23.0
1251,8606,66.3
9322,7293,35.9
3322,9580,51.2
3411,3216,95.9
6052,5494,56.0
3201,9574,40.9
4767,2065,99.4
3500,4992,72.9
8738,8638,41.5
6246,3301,59.4
4629,5290,24.5
4367,8473,21.1
580,2425,68.6
58,1403,21.1
4924,7425,97.3
8783,7348,14.4
1571,6646,16.1
6575,1610,54.4
2800,9011,75.5
9912,2033,96.9
3005,9181,35.9
2122,761,14.6
8185,4962,31.0
34,6078,75.4
4355,6380,41.9
3355,7928,23.2
7505,8168,58.2
3595,9519,14.2
7366,4584,9.3
7783,9068,60.9
6032,6648,86.1
2995,791,75.7
2798,9256,39.1
9817,7821,40.5
942,8454,56.6
3957,8821,44.0
1076,7315,50.5
4322,9174,28.6
6514,2207,95.1
4332,6830,93.5
1894,1445,11.9
1773,6898,95.4
7915,5556,16.0
1534,771,31.2
2412,588,97.3
9183,9255,57.9
476,2961,50.8
4210,3015,20.4
3451,5056,64.2
3053,4778,37.4
4557,8085,88.9
5458,6152,21.9
2563,8860,7.4
987,2711,68.8
771,1151,26.4
6304,5432,50.5
7449,9984,8.8
3079,6628,68.6
6479,3993,10.7
5213,2722,31.0
2453,3995,25.6
5841,3410,83.3
5854,9375,37.9
4527,3477,59.8
4832,432,83.2
5879,5999,88.7
6644,3384,82.8
6513,5791,12.3
2679,7417,40.6
9591,8896,98.2
3322,6766,91.4
7251,3906,29.5
3101,7384,43.3
5899,867,20.2
7213,4405,15.7
7977,5539,42.3
3867,7222,20.8
297,6405,62.1
9248,5009,98.9
4558,8399,70.5
4064,973,66.5
4188,7255,59.5
8912,6252,70.6
2806,2331,40.9
5883,1401,96.6
3073,3990,35.2
3666,5727,9.9
6698,4098,14.2
9643,5423,83.5
9513,722,82.6
5189,733,27.9
540,6191,53.1
3649,7415,24.0
5081,1577,63.6
544,8621,92.8
481,8546,20.0
1735,701,31.8
5373,4071,77.5
9966,7744,8.1
1662,9124,90.5
3380,1599,46.6
1921,4856,59.3
4084,155,52.6
3813,5341,61.6
5864,8060,44.8
2667,2220,91.2
3539,2273,71.7
890,5027,39.3
5853,3858,66.8
7395,9852,63.4
6916,2064,16.6
615,5174,20.2
6227,5736,15.7
2736,4954,81.1
9902,2848,51.7
8763,8616,21.4
6511,1352,64.4
5696,1226,58.0
641,6982,25.3
7691,1567,68.8
1205,3790,26.7
8673,9322,39.5
8100,8344,90.6
6577,1303,83.7
5802,9562,22.8
6965,2098,25.3
979,4471,58.8
7863,3375,72.3
3846,666,10.3
224,8643,34.3
8851,434,81.4
2846,6713,56.9
804,6646,19.2
183,2077,6.3
4273,8689,43.9
1025,7092,25.3
4249,4693,61.6
209,5441,41.6
5589,2435,11.0
7398,6814,5.8
9773,5260,82.1
8268,2295,66.4
677,7477,21.0
2784,5431,72.5
8425,328,77.0
8994,5221,87.1
6927,6782,96.1
7065,7075,81.6
9229,138,69.2
7899,4479,40.1
1910,5741,93.0
5365,8636,35.8
7786,4781,27.6
8767,3043,77.9
1654,4624,19.1
7543,29,43.5
1960,2872,64.1
5258,8875,66.8
5792,7225,41.0
3379,3030,81.3
6506,9945,65.4
5573,3452,70.8
2085,9752,90.7
6014,352,98.0
4749,6997,66.5
9738,3745,82.9
5886,6229,96.2
949,6806,57.0
7252,3700,8.7
5238,6366,27.1
629,4065,34.8
4318,2882,16.9
3925,9336,38.4
9235,2000,86.6
3937,8808,40.1
4207,2547,36.3
111,2498,83.3
1357,9247,48.5
8151,2055,86.6
9824,1022,11.2
5136,1994,31.7
8016,3301,5.3
5783,7155,94.3
498,4909,10.6
7395,4325,14.2
3529,2000,30.0
3830,3006,71.7
1183,9029,79.8
8830,9343,79.8
5815,3591,21.4
6780,4865,66.7
5631,5540,69.0
1928,8364,88.2
7950,2303,37.6
4182,6515,6.0
5639,960,87.3
3046,9708,15.1
8552,3969,76.7
1501,8110,23.8
2408,4564,60.3
4432,4358,87.9
6448,5042,67.9
8679,2867,31.9
2403,7097,77.4
2002,148,15.1
9623,3443,26.8
6541,8493,14.7
9541,9894,17.9
9231,240,88.0
1456,1758,60.8
4389,9337,68.0
3442,4432,86.7
3358,434,15.1
1624,1422,79.7
349,5650,78.8
1977,3823,55.2
2726,5634,97.0
3898,8047,55.9
2133,2882,11.5
4423,2303,97.8
1838,9612,11.6
8943,2983,97.3
5164,6133,51.6
5470,5397,64.8
1836,969,77.8
6406,1828,95.9
5584,7792,13.0
5508,8826,39.9
2809,4066,86.3
9891,3923,46.8
7765,3145,85.4
617,4285,39.5
8926,1806,14.0
4219,195,31.4
6155,3149,58.3
336,8286,74.0
8563,2944,44.1
6787,8037,45.3
8370,3825,76.9
7486,8856,8.6
5749,6059,26.1
8613,670,74.5
5949,8852,100.0
9184,8310,37.8
7275,6021,12.6
8999,4128,20.8
8612,6793,72.0
1445,5410,13.3
5732,6548,70.6
2739,6557,76.0
8047,5357,16.9
1390,5253,11.6
8536,4414,22.3
8392,9316,8.2
1276,2716,86.9
1301,3841,7.9
2998,6473,58.5
8433,2147,13.0
5767,8696,54.8
2458,9883,38.2
4925,6513,87.2
7361,8734,60.8
3536,2202,44.7
5366,9084,57.6
1104,2850,7.8
5007,9649,8.8
1711,2767,83.5
5561,3620,80.8
9804,270,100.0
1834,629,53.9
2569,1842,42.0
437,1884,92.8
9959,5998,6.6
1046,1270,42.4
7048,613,24.1
2301,928,58.3
3949,6780,9.4
7495,3616,76.5
1942,9043,18.2
7374,3755,5.7
1034,9830,42.1
1301,9264,98.0
3010,7884,53.9
1126,1897,92.5
1351,6773,19.1
7122,1870,42.6
5313,5016,17.6
6547,4827,55.7
1792,6350,14.9
7645,5425,30.7
3333,1180,14.0
6364,5595,86.4
2031,2798,28.0
2756,354,94.9
8045,7005,43.1
2190,3492,94.0
1083,4294,80.7
6665,9931,58.6
6659,1642,50.8
2881,2078,46.7
755,9821,25.2
8216,3608,78.3
5146,2426,38.6
4468,8026,86.7
8396,908,57.3
9836,6463,41.5
7711,8091,5.9
1457,3024,21.2
1627,2840,80.8
6097,8833,79.2
5922,9291,73.9
4233,6521,7.3
4943,130,81.3
7895,9692,6.5
8466,4901,27.5
6114,1108,81.2
4999,7663,6.4
1446,2850,90.8
7446,3851,81.4
4474,7535,76.7
6065,9388,88.9
1902,7499,29.5
3022,5697,82.7
1083,9638,53.3
6553,5232,92.0
2656,4100,11.1
5594,1306,48.9
855,9144,16.3
8765,2782,92.7
8543,7738,52.6
4735,6624,62.2
9146,4881,17.4
8644,7488,31.7
7767,5390,69.4
8469,593,62.9
4962,9086,84.2
9438,2504,54.6
8692,4942,66.0
2065,7498,59.7
9212,8735,67.9
5043,1758,67.5
2107,5182,23.1
5840,8808,64.0
5714,5049,19.7
222,6588,70.9
321,5987,6.3
2195,1182,63.8
508,4090,57.5
3661,1447,87.2
1729,1420,30.0
6766,3733,47.6
4868,7680,10.9
4580,6892,66.8
6409,1575,21.8
406,2655,16.0
6493,9588,51.8
1492,6468,89.7
3877,7796,71.2
9718,6919,75.4
6795,8796,91.2
430,643,65.6
7454,365,87.7
29,2458,48.0
5703,4741,100.0
6936,4098,79.8
8258,2432,10.9
758,118,72.3
7520,4580,80.4
6589,6191,24.4
9091,4316,63.2
5860,9240,90.5
5647,4970,77.1
5523,538,85.2
6294,802,75.3
5547,1025,22.1
461,6402,35.1
8257,1964,41.4
3178,575,70.8
3003,5899,7.1
5868,925,8.9
5086,3787,34.0
6624,1374,42.5
7265,938,45.3
4946,4423,29.7
3173,7700,33.9
379,3188,66.5
7764,2431,51.6
7687,1189,75.6
9470,2379,38.3
697,8278,67.2
7626,5752,87.9
477,6782,67.0
5334,7178,86.3
9657,1413,33.2
4605,4749,83.6
2155,6729,13.6
9174,4577,45.4
2607,2041,25.1
1455,7673,76.4
8830,6828,46.2
5446,5817,45.0
6828,8323,30.7
3765,8767,11.2
8497,7236,45.5
1706,1731,26.5
7556,8457,75.3
1690,4352,5.3
2587,1250,66.7
2152,2649,31.8
9691,19,44.5
539,3974,72.1
4771,6570,89.6
7803,4604,32.6
7007,4789,75.4
1786,9930,89.7
7626,3478,71.9
6521,6317,34.4
8154,48,5.3
7498,8361,78.7
8358,3945,6.3
7450,1281,75.6
1465,8603,70.9
5741,5292,41.6
9743,6438,47.0
7253,5536,31.7
9482,1805,96.4
3819,3651,14.0
4841,3862,90.1
5824,5226,44.7
7393,3957,81.5
4942,8181,72.0
6902,8138,99.1
8327,4731,63.4
